id_cliente,idade,sexo,estado_civil,escolaridade,estado,renda_mensal,comprometimento_renda,score_bureau_entrada,segmento,canal_aquisicao,data_cadastro,flag_fraude
4025,71,M,Casado,Superior,SP,7295.9,0.148,392,Standard,Parceiro,2020-02-05,False
4026,73,M,Solteiro,Pós-graduação,SP,21408.43,0.231,611,Plus,Indicação,2019-10-31,False
4027,69,M,Divorciado,Superior,SP,6046.77,0.115,637,Plus,Parceiro,2018-02-08,False
4028,61,M,Solteiro,Superior,Outros,9064.81,0.358,646,Plus,Parceiro,2018-04-16,False
4029,44,M,Casado,Médio,Outros,1032.23,0.206,484,Standard,Indicação,2020-11-24,False
4030,62,M,Divorciado,Pós-graduação,PR,7400.29,0.213,897,Plus,App,2021-07-06,False
4031,33,M,Divorciado,Médio,RJ,1097.07,0.515,570,Standard,App,2021-09-05,False
4032,55,M,Divorciado,Médio,SP,4136.4,0.36,667,Plus,App,2021-02-18,False
4033,18,M,Divorciado,Superior,PE,2537.38,0.358,710,Standard,App,2021-02-21,False
4034,69,M,Casado,Médio,SP,1478.03,0.136,567,Standard,Indicação,2023-04-20,False
4035,73,F,Casado,Fundamental,SP,2327.51,0.057,932,Standard,Parceiro,2020-05-17,False
4036,59,M,Divorciado,Médio,PE,4761.35,0.396,467,Standard,Indicação,2020-02-22,False
4037,27,F,Casado,Médio,SP,2586.06,0.05,488,Standard,App,2024-07-29,False
4038,32,M,Casado,Superior,PE,7314.32,0.22,497,Standard,Parceiro,2022-06-30,False
4039,60,M,Solteiro,Médio,SC,3663.85,0.183,804,Standard,App,2021-03-21,False
4040,46,M,Casado,Superior,PE,4938.37,0.169,713,Plus,App,2020-04-24,False
4041,49,M,Solteiro,Médio,PR,1619.74,0.227,485,Standard,App,2019-06-15,False
4042,41,F,Casado,Superior,RJ,7295.03,0.153,508,Standard,Parceiro,2018-06-22,False
4043,65,F,Solteiro,Fundamental,PR,2445.71,0.134,765,Standard,Indicação,2024-07-20,False
4044,27,F,Solteiro,Pós-graduação,PE,14854.52,0.311,770,Premium,Indicação,2021-09-29,False
4045,43,M,Solteiro,Médio,BA,3272.82,0.408,778,Standard,Indicação,2018-07-31,False
4046,30,M,Casado,Médio,CE,1561.07,0.072,552,Standard,Indicação,2019-08-17,False
4047,57,F,Divorciado,Médio,Outros,3954.24,0.303,661,Standard,App,2020-05-01,False
4048,34,M,Solteiro,Médio,PR,2798.07,0.345,617,Standard,Indicação,2020-04-03,False
4049,35,M,Solteiro,Médio,Outros,2199.55,0.334,481,Standard,App,2021-07-17,False
4050,27,M,Casado,Superior,SP,4746.61,0.253,578,Standard,App,2020-11-14,False
4051,67,NB,Casado,Pós-graduação,Outros,6727.23,0.208,457,Standard,App,2024-12-05,False
4052,30,F,Solteiro,Superior,GO,8577.74,0.371,714,Premium,App,2022-11-16,False
4053,67,M,Casado,Médio,SP,1377.9,0.32,665,Standard,Parceiro,2025-04-15,False
4054,70,M,Divorciado,Médio,RS,1703.83,0.053,701,Standard,App,2024-09-06,False
4055,72,F,Solteiro,Superior,MG,4666.28,0.253,691,Plus,App,2025-06-03,False
4056,37,M,Casado,Superior,PE,12324.92,0.287,672,Plus,App,2026-02-28,False
4057,55,M,Solteiro,Médio,SP,4743.43,0.149,816,Plus,Indicação,2020-06-23,False
4058,65,M,Viúvo,Pós-graduação,MG,4182.34,0.251,717,Plus,App,2020-01-07,False
4059,22,M,Divorciado,Médio,MG,5503.0,0.339,802,Plus,Parceiro,2019-09-05,False
4060,21,M,Casado,Superior,RJ,10799.05,0.181,874,Premium,App,2021-11-25,False
4061,29,F,Viúvo,Pós-graduação,Outros,5281.91,0.308,587,Plus,App,2022-05-22,False
4062,73,F,Solteiro,Superior,MG,1558.96,0.161,615,Standard,App,2019-01-25,False
4063,23,F,Casado,Médio,RJ,2700.69,0.132,682,Standard,Web,2024-02-27,False
4064,61,M,Casado,Médio,CE,4907.83,0.354,440,Standard,App,2023-09-05,False
4065,65,M,Divorciado,Fundamental,SP,3988.51,0.421,432,Standard,App,2021-11-26,False
4066,69,F,Casado,Superior,SP,3558.48,0.138,402,Standard,App,2021-01-12,False
4067,48,M,Solteiro,Médio,SP,6723.5,0.394,607,Plus,App,2019-08-03,False
4068,47,M,Solteiro,Superior,Outros,1805.4,0.278,517,Standard,App,2021-05-08,False
4069,60,M,Solteiro,Pós-graduação,CE,7903.19,0.05,435,Standard,App,2019-08-19,False
4070,54,M,Divorciado,Médio,RS,2272.8,0.108,590,Standard,Parceiro,2021-10-18,False
4071,62,M,Casado,Médio,SP,4981.78,0.353,588,Plus,Parceiro,2020-06-20,False
4072,38,M,Casado,Superior,RJ,10526.54,0.085,833,Premium,App,2020-03-09,False
4073,71,F,Solteiro,Médio,MG,4511.96,0.206,878,Plus,App,2021-01-21,False
4074,42,M,Casado,Médio,MG,1425.25,0.27,623,Standard,App,2021-09-08,False
4075,32,F,Casado,Fundamental,SP,2770.69,0.334,477,Standard,Web,2020-09-22,False
4076,60,F,Casado,Médio,SP,3611.56,0.302,675,Standard,Indicação,2025-12-15,False
4077,53,M,Solteiro,Superior,GO,2384.84,0.468,572,Standard,App,2018-01-28,False
4078,20,F,Solteiro,Médio,RS,996.12,0.182,520,Standard,Indicação,2025-04-25,False
4079,27,F,Solteiro,Médio,SP,4704.94,0.292,477,Standard,App,2018-01-04,False
4080,20,M,Viúvo,Médio,Outros,2558.88,0.334,507,Standard,App,2020-01-18,False
4081,50,F,Casado,Médio,RJ,1472.6,0.365,534,Standard,Web,2026-05-15,False
4082,67,F,Casado,Médio,BA,2523.21,0.406,684,Standard,App,2022-12-26,False
4083,36,F,Divorciado,Superior,SP,6598.01,0.228,692,Plus,App,2021-12-22,False
4084,24,M,Casado,Médio,Outros,2686.38,0.358,829,Standard,Indicação,2022-12-16,False
4085,66,M,Casado,Médio,SP,1288.69,0.169,651,Standard,Indicação,2020-11-28,False
4086,59,M,Casado,Pós-graduação,Outros,24387.49,0.271,894,Private,App,2023-09-10,False
4087,49,M,Solteiro,Médio,BA,4626.17,0.34,554,Standard,Indicação,2019-08-06,False
4088,29,M,Solteiro,Superior,SP,4650.89,0.397,452,Standard,Indicação,2023-10-25,False
4089,56,F,Divorciado,Fundamental,SP,1553.08,0.348,480,Standard,Parceiro,2025-08-26,False
4090,38,M,Casado,Médio,PE,3351.35,0.291,484,Standard,App,2024-08-14,False
4091,31,M,Solteiro,Fundamental,SP,1023.24,0.27,195,Standard,App,2023-02-17,False
4092,34,M,Divorciado,Superior,SP,6462.95,0.346,478,Standard,Web,2022-01-06,False
4093,21,M,Solteiro,Superior,PR,2827.47,0.543,800,Standard,Indicação,2021-06-02,False
4094,45,F,Casado,Médio,SP,2702.97,0.383,626,Standard,App,2020-11-07,False
4095,60,F,Casado,Médio,MG,1561.01,0.326,508,Standard,Indicação,2024-09-19,False
4096,65,M,Solteiro,Médio,MG,1600.92,0.116,617,Standard,App,2021-12-27,False
4097,59,M,Solteiro,Médio,SP,6375.62,0.179,345,Standard,Web,2021-01-11,False
4098,67,M,Casado,Superior,RJ,5665.31,0.241,649,Plus,Indicação,2023-09-13,False
4099,72,F,Casado,Superior,SP,6100.99,0.389,794,Plus,Parceiro,2018-09-07,False
4100,30,M,Divorciado,Pós-graduação,Outros,3475.03,0.168,566,Standard,Indicação,2024-01-21,False
4101,42,M,Divorciado,Médio,SP,2077.4,0.357,318,Standard,Parceiro,2024-01-10,False
4102,37,M,Solteiro,Superior,PR,6926.5,0.294,567,Standard,App,2020-02-07,False
4103,57,M,Solteiro,Médio,PR,3085.42,0.323,758,Standard,App,2018-06-23,False
4104,65,M,Casado,Médio,SC,953.71,0.254,589,Standard,App,2022-10-20,False
4105,68,F,Casado,Pós-graduação,SP,10536.66,0.208,469,Standard,Parceiro,2019-12-14,False
4106,23,M,Solteiro,Fundamental,SP,2162.07,0.163,899,Standard,Indicação,2026-05-13,False
4107,47,M,Solteiro,Superior,MG,10450.28,0.353,491,Standard,App,2018-02-12,False
4108,24,M,Solteiro,Superior,PR,3963.52,0.271,555,Standard,App,2020-02-09,False
4109,36,M,Solteiro,Pós-graduação,BA,3096.45,0.151,434,Standard,Indicação,2018-07-13,False
4110,45,F,Casado,Médio,SP,1701.03,0.307,417,Standard,Indicação,2023-09-03,False
4111,53,F,Viúvo,Médio,BA,1617.83,0.691,498,Standard,App,2021-09-05,False
4112,63,F,Solteiro,Superior,SP,7949.45,0.256,726,Plus,Indicação,2024-07-02,False
4113,74,F,Casado,Superior,MG,1413.94,0.478,739,Standard,App,2025-12-10,False
4114,37,F,Solteiro,Médio,MG,2237.68,0.05,514,Standard,App,2021-10-27,False
4115,49,F,Solteiro,Superior,SP,11219.42,0.248,535,Standard,App,2020-02-12,False
4116,21,M,Solteiro,Médio,Outros,2810.12,0.395,642,Standard,App,2019-02-08,False
4117,24,F,Solteiro,Médio,RS,4383.19,0.282,665,Plus,App,2024-09-22,False
4118,73,F,Solteiro,Superior,SP,2420.2,0.203,604,Standard,Parceiro,2020-03-05,False
4119,71,F,Casado,Médio,SP,1256.87,0.277,595,Standard,App,2025-01-26,False
4120,71,M,Casado,Médio,SC,5744.49,0.398,595,Plus,App,2024-11-17,False
4121,32,F,Casado,Pós-graduação,PE,9993.15,0.537,675,Plus,App,2021-11-25,False
4122,55,M,Casado,Superior,SP,5791.46,0.408,586,Plus,App,2021-10-17,False
4123,31,F,Solteiro,Superior,SP,3144.55,0.219,729,Standard,Parceiro,2025-10-17,False
4124,56,M,Solteiro,Médio,RS,2944.71,0.252,889,Standard,Parceiro,2023-05-03,False
4125,45,F,Solteiro,Pós-graduação,RJ,5356.57,0.253,631,Plus,Indicação,2022-06-02,False
4126,71,M,Solteiro,Médio,SP,5068.55,0.176,602,Plus,App,2021-01-13,False
4127,39,F,Solteiro,Médio,RJ,10952.14,0.261,709,Premium,App,2021-04-02,False
4128,54,F,Viúvo,Médio,MG,3566.52,0.247,492,Standard,App,2020-10-28,False
4129,55,M,Viúvo,Superior,SP,4003.92,0.136,697,Plus,Indicação,2025-09-26,False
4130,62,M,Casado,Pós-graduação,RJ,2676.37,0.381,635,Standard,App,2021-12-12,False
4131,20,M,Casado,Superior,SP,2369.11,0.331,511,Standard,Parceiro,2023-08-23,False
4132,44,M,Casado,Superior,SP,11967.31,0.203,811,Premium,PDV,2018-06-21,False
4133,43,M,Casado,Médio,Outros,1673.68,0.298,564,Standard,Indicação,2024-07-21,False
4134,30,F,Casado,Médio,SP,2326.12,0.164,434,Standard,App,2020-12-14,False
4135,63,F,Solteiro,Médio,SP,3885.62,0.214,637,Standard,Parceiro,2023-02-05,False
4136,65,M,Viúvo,Fundamental,CE,3777.01,0.363,620,Standard,App,2018-07-04,False
4137,22,F,Casado,Médio,Outros,2534.07,0.337,706,Standard,Web,2025-01-27,False
4138,57,M,Solteiro,Superior,PE,4492.52,0.218,712,Plus,App,2022-02-14,False
4139,67,F,Casado,Superior,SP,5700.53,0.317,595,Plus,Indicação,2021-02-17,False
4140,34,M,Divorciado,Superior,RS,4018.58,0.271,524,Standard,App,2020-06-09,False
4141,54,F,Divorciado,Médio,PR,2101.62,0.16,567,Standard,Indicação,2020-06-21,False
4142,53,M,Solteiro,Médio,SC,3440.3,0.26,634,Standard,App,2020-06-09,False
4143,19,M,Casado,Fundamental,SP,1974.73,0.332,633,Standard,App,2019-05-30,False
4144,64,M,Solteiro,Médio,RJ,8128.87,0.317,681,Premium,App,2021-02-28,False
4145,60,F,Solteiro,Médio,SP,3487.01,0.077,571,Standard,App,2021-02-11,False
4146,33,F,Solteiro,Médio,PR,4978.82,0.3,741,Plus,App,2020-12-04,False
4147,35,F,Solteiro,Fundamental,SP,1053.53,0.283,460,Standard,Parceiro,2022-09-01,False
4148,61,F,Casado,Superior,MG,7151.53,0.052,975,Plus,App,2020-12-17,False
4149,63,M,Casado,Médio,RS,1950.58,0.183,672,Standard,Indicação,2019-01-29,False
4150,22,F,Casado,Médio,CE,3412.16,0.339,425,Standard,App,2024-07-19,False
4151,38,F,Casado,Médio,Outros,3950.64,0.446,615,Standard,Indicação,2020-12-26,False
4152,53,M,Solteiro,Médio,PR,2870.69,0.083,684,Standard,Web,2022-01-24,False
4153,25,M,Casado,Médio,SP,9330.44,0.398,605,Plus,App,2025-07-12,False
4154,74,M,Divorciado,Médio,CE,5717.94,0.054,401,Standard,Web,2023-06-25,False
4155,29,M,Casado,Médio,SP,5044.22,0.448,457,Standard,Indicação,2021-07-01,False
4156,67,M,Casado,Fundamental,SP,2637.76,0.251,649,Standard,Indicação,2021-07-11,False
4157,21,F,Solteiro,Pós-graduação,RJ,22942.07,0.194,571,Standard,App,2024-07-07,False
4158,67,F,Solteiro,Fundamental,PR,877.48,0.323,349,Standard,Web,2024-03-10,False
4159,20,M,Divorciado,Médio,SP,5555.35,0.165,683,Plus,Parceiro,2019-10-14,False
4160,56,F,Solteiro,Médio,SP,1705.74,0.342,531,Standard,App,2021-11-23,False
4161,38,F,Solteiro,Médio,SP,2111.61,0.265,470,Standard,App,2024-09-20,False
4162,44,F,Solteiro,Médio,RS,3707.34,0.05,517,Standard,App,2023-12-07,False
4163,24,F,Casado,Superior,PR,10189.5,0.183,458,Standard,App,2019-05-12,False
4164,56,F,Casado,Médio,MG,1572.76,0.303,628,Standard,App,2021-01-13,False
4165,53,M,Casado,Superior,RJ,4256.62,0.408,480,Standard,Web,2021-05-28,False
4166,36,F,Divorciado,Médio,PE,2939.93,0.32,502,Standard,Parceiro,2020-03-26,False
4167,44,M,Solteiro,Fundamental,RJ,1639.85,0.406,610,Standard,App,2022-05-16,False
4168,49,M,Solteiro,Médio,RJ,4291.5,0.173,557,Standard,App,2021-03-20,False
4169,57,M,Viúvo,Médio,MG,15604.87,0.367,630,Plus,Indicação,2020-05-30,False
4170,48,F,Casado,Médio,PR,3453.13,0.369,305,Standard,Web,2020-08-03,False
4171,21,F,Divorciado,Pós-graduação,SC,6577.76,0.084,672,Plus,Parceiro,2024-08-09,False
4172,48,M,Casado,Superior,SP,2876.27,0.412,587,Standard,Parceiro,2024-09-22,False
4173,37,F,Solteiro,Pós-graduação,CE,8074.13,0.319,566,Standard,Parceiro,2024-01-18,False
4174,41,M,Viúvo,Médio,RJ,1749.79,0.246,417,Standard,App,2025-04-30,False
4175,39,F,Solteiro,Superior,GO,6948.48,0.244,627,Plus,App,2025-10-24,False
4176,38,M,Casado,Médio,MG,3510.05,0.155,651,Standard,Parceiro,2021-04-15,False
4177,31,F,Solteiro,Superior,RJ,4363.02,0.356,608,Plus,Indicação,2019-02-20,False
4178,36,F,Casado,Pós-graduação,SP,25630.15,0.316,1000,Private,Parceiro,2023-11-22,False
4179,58,M,Casado,Superior,RJ,3807.7,0.35,686,Standard,Indicação,2021-12-04,False
4180,30,F,Solteiro,Superior,MG,5181.18,0.289,589,Plus,App,2020-10-14,False
4181,61,F,Viúvo,Superior,GO,7571.03,0.305,736,Plus,App,2026-02-08,False
4182,42,M,Solteiro,Fundamental,CE,2811.77,0.244,582,Standard,Parceiro,2020-08-06,False
4183,52,F,Casado,Superior,MG,10418.01,0.409,673,Plus,App,2025-04-01,False
4184,24,F,Solteiro,Médio,CE,3469.0,0.353,765,Standard,App,2021-09-28,False
4185,29,M,Casado,Pós-graduação,CE,16066.69,0.301,609,Plus,Indicação,2018-06-18,False
4186,69,M,Casado,Superior,Outros,3943.99,0.264,592,Standard,App,2024-08-26,False
4187,65,F,Casado,Fundamental,RJ,2848.6,0.068,742,Standard,Indicação,2023-06-01,False
4188,21,F,Casado,Fundamental,SP,2829.64,0.05,619,Standard,Indicação,2021-12-19,False
4189,69,F,Casado,Fundamental,Outros,3835.23,0.236,536,Standard,Indicação,2021-11-03,False
4190,65,F,Viúvo,Médio,RS,1215.8,0.432,317,Standard,PDV,2020-01-22,False
4191,25,F,Divorciado,Fundamental,RJ,1143.62,0.195,237,Standard,App,2020-01-15,False
4192,31,M,Solteiro,Superior,RJ,8300.52,0.2,932,Premium,Web,2018-05-15,False
4193,28,M,Casado,Médio,SP,800.0,0.163,594,Standard,Parceiro,2019-08-04,False
4194,66,M,Solteiro,Superior,SP,7033.97,0.125,544,Standard,Parceiro,2020-08-02,False
4195,66,M,Solteiro,Médio,SP,4756.55,0.17,648,Plus,Parceiro,2021-07-04,False
4196,59,F,Casado,Médio,MG,2098.94,0.313,434,Standard,App,2019-05-29,False
4197,32,F,Casado,Fundamental,MG,1451.64,0.221,513,Standard,App,2021-08-01,False
4198,70,M,Casado,Superior,MG,3214.52,0.216,448,Standard,App,2020-04-04,False
4199,66,F,Casado,Médio,SP,2157.28,0.205,370,Standard,Indicação,2020-03-20,False
4200,67,M,Casado,Fundamental,SP,1407.06,0.308,264,Standard,App,2025-10-04,False
4201,38,M,Viúvo,Médio,RJ,1990.13,0.327,342,Standard,App,2026-04-26,False
4202,57,F,Solteiro,Superior,SP,3803.45,0.056,730,Standard,Web,2024-01-14,False
4203,56,M,Solteiro,Fundamental,GO,1571.9,0.189,422,Standard,Web,2018-09-08,False
4204,26,F,Solteiro,Superior,RJ,4774.05,0.269,674,Plus,Indicação,2022-12-28,False
4205,51,M,Solteiro,Superior,RJ,14038.65,0.333,844,Premium,App,2019-10-13,False
4206,49,M,Viúvo,Superior,MG,4516.13,0.295,598,Plus,Parceiro,2021-08-20,False
4207,51,F,Solteiro,Médio,RS,3325.75,0.379,540,Standard,Web,2025-01-27,False
4208,37,F,Solteiro,Fundamental,SP,1348.98,0.111,576,Standard,App,2020-10-13,False
4209,56,F,Casado,Médio,BA,2085.11,0.33,508,Standard,App,2025-07-08,False
4210,68,F,Solteiro,Médio,SP,1194.15,0.526,724,Standard,Web,2022-09-26,False
4211,52,F,Casado,Superior,RJ,2506.95,0.286,834,Standard,App,2020-06-05,False
4212,67,F,Viúvo,Médio,RJ,1531.3,0.291,763,Standard,Indicação,2019-02-15,False
4213,61,M,Casado,Médio,MG,3069.36,0.342,277,Standard,Indicação,2024-02-01,False
4214,35,M,Casado,Fundamental,PR,3082.91,0.215,517,Standard,App,2021-02-18,False
4215,59,F,Casado,Médio,SC,1146.01,0.166,556,Standard,App,2018-12-01,False
4216,56,F,Divorciado,Médio,MG,2127.78,0.287,632,Standard,Indicação,2019-03-10,False
4217,71,M,Solteiro,Superior,SP,2776.81,0.082,333,Standard,Indicação,2025-12-30,False
4218,37,M,Casado,Fundamental,PR,1577.2,0.328,316,Standard,Web,2020-03-01,False
4219,27,M,Casado,Pós-graduação,RJ,16267.62,0.348,920,Private,App,2025-12-29,False
4220,56,M,Casado,Superior,RS,4398.69,0.088,516,Standard,Web,2022-05-23,False
4221,54,M,Solteiro,Médio,RJ,2734.26,0.3,366,Standard,App,2020-06-04,False
4222,52,F,Casado,Fundamental,RJ,3726.24,0.254,432,Standard,App,2020-10-19,False
4223,60,F,Divorciado,Médio,PR,3520.38,0.457,639,Standard,Web,2023-08-08,False
4224,47,NB,Casado,Médio,MG,1914.72,0.437,449,Standard,App,2021-01-12,False
4225,19,F,Solteiro,Médio,CE,3031.56,0.381,612,Standard,App,2018-12-11,False
4226,68,M,Solteiro,Superior,BA,3636.33,0.425,448,Standard,App,2020-02-09,False
4227,33,F,Casado,Superior,RJ,6786.86,0.236,379,Standard,Indicação,2024-08-26,False
4228,32,F,Casado,Médio,SP,3622.95,0.311,784,Standard,Parceiro,2022-08-01,False
4229,64,F,Viúvo,Médio,SP,1413.46,0.25,614,Standard,Web,2021-04-30,False
4230,63,M,Casado,Médio,SP,3056.27,0.16,532,Standard,App,2020-03-06,False
4231,46,F,Solteiro,Pós-graduação,SP,8957.63,0.29,576,Standard,App,2021-03-18,False
4232,57,M,Casado,Fundamental,SP,2363.46,0.27,775,Standard,App,2023-10-02,False
4233,22,M,Casado,Superior,PR,8334.65,0.256,724,Premium,Web,2019-01-07,False
4234,34,M,Casado,Superior,SP,6982.96,0.273,786,Plus,Indicação,2026-05-07,True
4235,31,M,Casado,Fundamental,SP,1546.8,0.287,478,Standard,App,2024-08-23,False
4236,42,F,Solteiro,Médio,RJ,4465.07,0.387,602,Plus,App,2020-07-03,False
4237,38,M,Solteiro,Médio,SC,1809.57,0.21,620,Standard,App,2024-10-12,False
4238,21,M,Solteiro,Superior,SP,2841.94,0.126,499,Standard,Indicação,2022-05-26,False
4239,57,F,Solteiro,Médio,GO,800.0,0.361,538,Standard,App,2022-03-16,False
4240,52,F,Casado,Superior,CE,5310.46,0.383,524,Standard,Indicação,2019-06-24,False
4241,39,F,Solteiro,Superior,CE,3647.26,0.323,641,Standard,App,2025-03-24,True
4242,68,M,Divorciado,Superior,PR,6710.18,0.143,437,Standard,App,2021-02-06,False
4243,38,M,Solteiro,Médio,SC,1044.99,0.264,634,Standard,Indicação,2023-12-07,False
4244,24,F,Casado,Médio,RJ,2025.93,0.314,609,Standard,Indicação,2020-06-02,False
4245,66,F,Casado,Superior,PR,6957.94,0.152,597,Plus,App,2020-06-16,False
4246,25,M,Solteiro,Médio,SP,1673.14,0.188,625,Standard,Indicação,2025-12-20,False
4247,22,F,Casado,Superior,SP,6748.88,0.262,571,Standard,Parceiro,2021-04-23,False
4248,45,F,Viúvo,Fundamental,Outros,1362.44,0.422,464,Standard,Indicação,2018-10-03,False
4249,51,F,Viúvo,Médio,MG,2754.44,0.307,651,Standard,Indicação,2024-05-04,False
4250,34,M,Solteiro,Superior,SP,7406.27,0.211,713,Plus,Indicação,2020-02-05,False
4251,65,F,Casado,Médio,SP,4508.74,0.256,525,Standard,App,2024-11-19,False
4252,33,F,Solteiro,Fundamental,RJ,1885.2,0.2,481,Standard,App,2025-05-11,False
4253,72,M,Casado,Médio,PE,1863.79,0.231,538,Standard,App,2018-12-02,False
4254,54,M,Solteiro,Médio,GO,2226.88,0.367,491,Standard,App,2021-09-11,False
4255,28,M,Divorciado,Superior,SP,7562.68,0.05,846,Plus,Indicação,2026-03-07,False
4256,41,M,Casado,Fundamental,SP,1080.21,0.438,599,Standard,Indicação,2025-07-17,False
4257,22,M,Solteiro,Fundamental,SP,1646.67,0.543,563,Standard,App,2021-06-09,False
4258,66,M,Viúvo,Médio,PR,2308.68,0.3,439,Standard,Web,2022-05-20,False
4259,54,M,Casado,Pós-graduação,MG,9021.5,0.18,753,Premium,Web,2021-10-17,False
4260,42,F,Solteiro,Médio,BA,1690.42,0.42,476,Standard,App,2019-12-24,False
4261,56,F,Divorciado,Pós-graduação,RS,3763.39,0.313,495,Standard,App,2022-01-14,False
4262,53,F,Casado,Superior,SP,7135.76,0.217,735,Plus,App,2020-07-28,False
4263,52,M,Casado,Médio,SP,4534.37,0.163,650,Plus,Web,2020-08-05,False
4264,40,M,Solteiro,Superior,SP,2244.9,0.231,218,Standard,Indicação,2020-12-18,False
4265,38,F,Solteiro,Superior,PR,6614.15,0.303,599,Plus,Indicação,2024-07-19,False
4266,32,F,Solteiro,Médio,RS,4812.47,0.387,617,Plus,Web,2020-02-23,False
4267,62,M,Divorciado,Médio,Outros,3771.89,0.314,539,Standard,Indicação,2020-03-14,False
4268,44,F,Solteiro,Superior,SP,4465.64,0.334,618,Plus,Parceiro,2018-02-03,False
4269,44,F,Casado,Superior,Outros,3431.51,0.24,329,Standard,App,2019-08-07,False
4270,59,F,Viúvo,Superior,SP,5727.26,0.383,214,Standard,App,2026-02-22,False
4271,48,F,Viúvo,Pós-graduação,SP,10753.0,0.255,534,Standard,App,2021-01-10,False
4272,72,M,Divorciado,Médio,SP,2937.4,0.501,616,Standard,Parceiro,2019-11-30,False
4273,31,F,Divorciado,Superior,SP,5026.28,0.202,150,Standard,App,2025-12-24,False
4274,20,F,Viúvo,Superior,SP,3200.87,0.327,462,Standard,App,2018-05-05,False
4275,42,F,Divorciado,Médio,SP,3458.94,0.543,314,Standard,Parceiro,2021-04-02,False
4276,48,F,Casado,Fundamental,MG,2277.81,0.405,535,Standard,App,2023-12-13,False
4277,64,F,Solteiro,Médio,SC,3095.75,0.369,853,Standard,Indicação,2023-07-20,False
4278,54,F,Solteiro,Superior,BA,5813.86,0.316,581,Plus,App,2019-11-13,False
4279,71,M,Casado,Médio,PE,6483.39,0.286,604,Plus,App,2022-09-23,False
4280,22,F,Solteiro,Superior,BA,4025.14,0.259,707,Plus,App,2021-11-16,False
4281,48,F,Solteiro,Fundamental,Outros,3416.12,0.213,586,Standard,Parceiro,2022-04-26,False
4282,65,F,Solteiro,Médio,SP,1939.84,0.096,535,Standard,App,2020-04-08,False
4283,46,M,Casado,Superior,Outros,9575.65,0.357,786,Premium,App,2024-01-10,False
4284,33,M,Solteiro,Fundamental,RJ,3334.99,0.095,648,Standard,Indicação,2021-08-04,False
4285,61,NB,Solteiro,Superior,RJ,4750.37,0.358,639,Plus,App,2022-12-12,False
4286,67,M,Casado,Médio,MG,6424.39,0.243,599,Plus,App,2025-08-26,False
4287,32,M,Solteiro,Pós-graduação,SP,12010.84,0.165,637,Plus,App,2024-08-04,False
4288,49,F,Casado,Médio,SP,1805.76,0.449,692,Standard,Web,2023-09-02,False
4289,63,M,Solteiro,Pós-graduação,RJ,7879.1,0.106,589,Plus,Parceiro,2020-05-17,False
4290,26,M,Casado,Superior,SC,9690.34,0.2,830,Premium,App,2018-09-07,False
4291,18,F,Divorciado,Fundamental,CE,2855.71,0.211,429,Standard,Indicação,2021-08-29,False
4292,60,F,Solteiro,Fundamental,SP,1060.53,0.298,755,Standard,App,2018-06-09,False
4293,60,M,Divorciado,Fundamental,SP,1678.93,0.206,628,Standard,App,2022-10-23,False
4294,26,M,Divorciado,Médio,RS,3099.93,0.455,443,Standard,App,2023-02-04,False
4295,52,M,Viúvo,Superior,RJ,4267.15,0.115,664,Plus,Parceiro,2021-08-10,False
4296,59,F,Divorciado,Médio,SP,9102.23,0.77,560,Standard,Parceiro,2019-09-14,False
4297,72,M,Casado,Médio,RJ,3147.01,0.153,584,Standard,Indicação,2024-11-05,False
4298,64,M,Solteiro,Médio,PR,2714.79,0.635,506,Standard,App,2021-10-03,False
4299,30,F,Solteiro,Médio,SP,5078.65,0.411,584,Plus,Indicação,2021-05-23,False
4300,50,F,Solteiro,Superior,SP,4582.03,0.267,728,Plus,App,2021-08-18,False
4301,59,M,Casado,Médio,SP,4633.6,0.307,670,Plus,App,2019-01-11,False
4302,33,F,Viúvo,Superior,MG,2389.02,0.235,413,Standard,Web,2023-02-20,False
4303,27,F,Solteiro,Pós-graduação,SP,7572.06,0.322,483,Standard,PDV,2018-10-08,False
4304,42,M,Casado,Médio,MG,4731.09,0.192,636,Plus,Web,2021-09-04,False
4305,59,F,Viúvo,Fundamental,CE,3946.72,0.365,637,Standard,Indicação,2019-09-17,False
4306,48,M,Solteiro,Fundamental,SP,1222.79,0.302,462,Standard,Indicação,2020-01-03,False
4307,52,M,Solteiro,Médio,SP,1794.47,0.161,786,Standard,App,2020-02-14,False
4308,55,M,Solteiro,Médio,SP,3718.58,0.331,700,Standard,Web,2018-03-07,False
4309,72,M,Solteiro,Pós-graduação,Outros,6957.18,0.324,538,Standard,App,2025-01-18,False
4310,54,F,Casado,Superior,MG,4808.86,0.194,498,Standard,App,2023-12-11,False
4311,25,F,Casado,Médio,SC,4339.77,0.229,562,Standard,App,2018-05-25,False
4312,40,F,Casado,Superior,CE,4189.98,0.341,545,Standard,Parceiro,2018-09-20,False
4313,27,F,Solteiro,Médio,Outros,1048.02,0.411,730,Standard,App,2023-09-04,False
4314,61,M,Casado,Superior,CE,2869.7,0.263,714,Standard,Parceiro,2018-02-01,False
4315,74,F,Solteiro,Fundamental,SP,1808.98,0.392,568,Standard,Indicação,2021-03-08,False
4316,61,F,Casado,Superior,MG,2166.33,0.42,663,Standard,App,2019-03-22,False
4317,32,M,Solteiro,Pós-graduação,Outros,8188.34,0.436,755,Premium,Parceiro,2021-09-26,False
