id_contrato,id_cliente,tipo_produto,valor_contratado,prazo_meses,taxa_juros_am,score_decisao,data_contratacao,status_contrato,dias_atraso,flag_renegociado
10912,3813,FV,66055.66,49,0.0279,491,2021-02-05,ATRASO_31_90,73,False
10913,525,CG,29187.37,12,0.0301,370,2025-09-30,ATIVO,0,False
10914,1308,CC,4212.51,11,0.0213,686,2020-03-07,ATRASO_1_30,5,False
10915,1755,CC,3255.42,16,0.0153,590,2023-09-15,ATRASO_1_30,6,False
10916,2605,EP,5364.29,20,0.028,611,2025-10-30,ATRASO_1_30,15,False
10917,2073,EP,17908.68,25,0.008,681,2019-05-14,ATRASO_1_30,7,False
10918,2084,CG,38221.33,12,0.0149,737,2023-07-12,ATIVO,0,False
10919,2672,CD,846.81,6,0.0302,479,2019-02-01,ATRASO_1_30,13,False
10920,1952,EP,11025.35,25,0.0195,592,2025-05-18,ATRASO_1_30,6,True
10921,2892,EP,13579.63,19,0.008,900,2025-02-26,QUITADO,0,False
10922,3896,EP,7113.13,27,0.0281,453,2026-02-16,ATRASO_1_30,4,False
10923,3133,CC,3911.95,12,0.0273,591,2021-12-31,ATRASO_1_30,5,False
10924,1938,CC,6240.34,14,0.0423,474,2024-05-18,ATRASO_1_30,3,False
10925,4795,CD,1323.84,6,0.0233,927,2022-03-14,ATRASO_1_30,1,False
10926,739,CC,3022.75,13,0.0428,486,2023-02-26,ATRASO_1_30,3,False
10927,14,FV,56185.46,56,0.0435,498,2023-12-17,ATRASO_1_30,1,False
10928,1743,CS,10989.76,53,0.0386,507,2026-01-18,ATRASO_1_30,13,False
10929,2697,EP,5037.34,24,0.0235,624,2021-04-05,ATRASO_1_30,4,True
10930,4036,CS,11989.03,73,0.0311,480,2025-02-23,ATRASO_1_30,2,False
10931,2954,FV,19674.24,50,0.043,558,2023-06-15,QUITADO,0,False
10932,2539,CG,48080.53,10,0.0193,734,2022-01-08,ATRASO_1_30,4,False
10933,1520,CD,2684.17,4,0.0265,459,2025-07-15,ATRASO_1_30,2,False
10934,64,FV,16867.58,55,0.0406,462,2022-04-21,QUITADO,0,True
10935,1952,CS,11698.23,53,0.039,641,2019-05-07,ATRASO_1_30,30,False
10936,3116,CD,2147.7,5,0.03,706,2023-08-21,ATRASO_1_30,3,False
10937,4100,CS,11593.2,76,0.0272,552,2018-03-18,ATRASO_1_30,8,False
10938,875,FV,80829.59,39,0.0422,472,2024-03-09,ATRASO_1_30,21,False
10939,1306,EP,8288.34,29,0.014,602,2018-09-28,ATRASO_1_30,16,False
10940,539,CC,4429.34,9,0.0329,583,2019-08-21,ATIVO,0,False
10941,3526,CG,114923.63,14,0.0277,564,2024-02-29,ATRASO_1_30,2,False
10942,1522,EP,10922.54,24,0.0289,456,2020-07-17,ATRASO_91_180,99,False
10943,4406,CG,49575.03,7,0.0239,577,2025-02-16,ATRASO_1_30,19,True
10944,3852,FV,27067.88,36,0.0286,614,2025-02-12,ATRASO_31_90,71,True
10945,4744,CS,10968.08,49,0.0344,455,2019-07-16,ATRASO_1_30,2,False
10946,251,CC,4307.52,12,0.025,839,2025-10-08,ATRASO_1_30,1,True
10947,4312,CC,2206.2,14,0.0218,532,2023-10-02,QUITADO,0,False
10948,1037,CD,3310.34,6,0.059,399,2023-10-04,QUITADO,0,False
10949,2924,FV,139530.91,39,0.0336,497,2024-08-12,ATIVO,0,False
10950,1014,FV,35268.66,61,0.0165,837,2022-10-07,ATRASO_1_30,2,False
10951,3184,CG,17938.81,11,0.0347,631,2025-03-06,ATRASO_1_30,28,False
10952,4114,CC,5587.65,9,0.0191,486,2018-12-26,QUITADO,0,True
10953,2263,EP,8546.86,23,0.043,603,2023-01-05,ATRASO_1_30,1,False
10954,1251,EP,11965.02,24,0.0291,464,2024-04-25,QUITADO,0,False
10955,2431,FV,34390.42,39,0.0339,636,2024-01-24,ATRASO_1_30,7,False
10956,2897,CS,21263.79,71,0.0257,727,2022-08-01,QUITADO,0,False
10957,3745,CC,2280.21,11,0.0193,656,2020-11-26,ATRASO_1_30,3,True
10958,632,FV,45086.94,40,0.0359,508,2024-10-31,ATRASO_1_30,12,False
10959,236,FV,42504.54,53,0.0273,582,2022-04-06,ATRASO_1_30,18,True
10960,3956,EP,10216.96,25,0.0174,903,2019-11-14,ATRASO_1_30,1,False
10961,546,CC,5618.57,13,0.0408,480,2026-01-08,ATRASO_1_30,6,False
10962,1304,CG,87136.85,13,0.0272,636,2023-03-27,QUITADO,0,False
10963,4469,EP,4063.37,20,0.0245,695,2024-06-22,ATRASO_1_30,5,False
10964,2306,FV,56631.55,46,0.013,776,2019-11-23,ATRASO_1_30,13,True
10965,469,FV,39200.41,26,0.024,483,2018-07-09,QUITADO,0,False
10966,1660,CS,10709.24,61,0.0421,462,2019-06-27,ATRASO_1_30,11,True
10967,4321,CG,59407.59,12,0.0182,676,2018-12-02,ATRASO_1_30,4,False
10968,3288,CG,57846.64,11,0.0423,546,2021-12-01,ATRASO_1_30,5,False
10969,3850,CS,12748.15,48,0.0132,765,2023-10-29,ATRASO_1_30,13,False
10970,1293,CC,1218.67,14,0.0334,497,2022-09-14,ATRASO_1_30,5,False
10971,4110,EP,8711.0,18,0.0413,431,2018-04-12,ATRASO_1_30,6,False
10972,3,CS,10661.73,78,0.0338,650,2025-08-30,ATIVO,0,False
10973,860,CS,14781.06,41,0.0399,323,2021-06-28,ATRASO_1_30,6,False
10974,2628,EP,7754.7,22,0.0493,488,2025-08-31,ATRASO_1_30,7,False
10975,4375,CS,43026.99,32,0.0225,393,2025-12-21,ATRASO_1_30,7,False
10976,4875,CS,10659.65,50,0.0138,516,2024-03-05,ATRASO_1_30,1,False
10977,1999,CC,1402.07,12,0.0252,315,2024-07-30,ATRASO_1_30,11,False
10978,4155,CG,47169.21,12,0.0217,450,2020-05-22,ATRASO_1_30,26,False
10979,1262,CG,38297.6,11,0.0184,585,2021-01-12,ATRASO_1_30,16,False
10980,4965,EP,9065.09,21,0.008,860,2024-11-12,ATRASO_1_30,1,False
10981,558,EP,6109.66,35,0.03,470,2019-09-07,ATRASO_1_30,5,False
10982,2224,EP,11705.4,23,0.0334,378,2018-06-01,QUITADO,0,True
10983,21,CG,49605.65,18,0.0214,528,2021-01-26,ATRASO_1_30,2,False
10984,2839,EP,9895.49,31,0.019,755,2022-06-15,ATRASO_1_30,1,False
10985,2205,CC,8470.66,10,0.0423,412,2021-04-04,ATRASO_31_90,34,False
10986,3989,EP,8331.25,21,0.0285,528,2022-05-16,ATRASO_1_30,17,False
10987,3155,FV,15727.27,63,0.0192,731,2020-01-20,ATRASO_1_30,1,False
10988,1687,CC,2624.56,8,0.0314,611,2024-01-13,ATRASO_1_30,29,False
10989,4746,EP,3500.77,30,0.0346,553,2021-04-16,ATRASO_1_30,5,False
10990,565,FV,24572.56,46,0.0318,410,2019-11-18,ATRASO_1_30,7,False
10991,347,CC,500.0,6,0.0295,782,2020-03-29,ATRASO_1_30,2,False
10992,845,CC,5789.68,9,0.0288,499,2025-05-26,ATRASO_1_30,5,False
10993,2849,CD,615.58,5,0.0281,643,2023-06-28,ATIVO,0,False
10994,4813,CC,5395.32,10,0.019,559,2019-03-18,ATRASO_1_30,2,True
10995,784,CD,1020.83,5,0.014,717,2018-03-04,ATIVO,0,False
10996,3952,CS,10201.07,42,0.0232,461,2019-01-08,ATIVO,0,False
10997,3790,EP,21230.53,23,0.0154,824,2019-05-07,QUITADO,0,False
10998,1445,CC,2901.06,15,0.0121,837,2021-06-12,ATIVO,0,False
10999,762,CC,1952.83,15,0.0205,621,2023-11-09,ATRASO_1_30,2,False
11000,3905,CS,8885.41,74,0.0364,498,2023-10-06,ATRASO_1_30,2,False
11001,3990,EP,3792.12,23,0.031,683,2018-04-05,ATIVO,0,False
11002,3525,EP,13320.42,29,0.0278,574,2022-01-07,ATRASO_1_30,12,False
11003,3833,CS,16696.67,41,0.0353,474,2020-11-16,ATRASO_31_90,63,False
11004,2347,CS,10020.46,67,0.0401,306,2018-10-22,ATRASO_31_90,33,True
11005,1878,CS,19022.39,79,0.0177,614,2018-10-02,ATRASO_1_30,3,False
11006,114,CC,5010.44,13,0.0286,461,2022-02-25,ATRASO_1_30,28,False
11007,2560,CS,10166.94,40,0.0442,424,2025-07-30,ATIVO,0,False
11008,3640,FV,40509.21,39,0.0191,713,2019-10-30,ATRASO_1_30,13,True
11009,948,CG,43339.53,10,0.0329,805,2025-08-16,QUITADO,0,False
11010,1453,CS,8074.02,47,0.0336,352,2026-05-26,ATRASO_1_30,7,False
11011,2845,FV,7559.73,44,0.0187,659,2024-01-07,ATRASO_1_30,1,False
11012,1358,FV,29433.94,47,0.0489,503,2023-07-12,QUITADO,0,False
11013,4401,EP,7922.72,22,0.0435,512,2024-08-14,ATRASO_31_90,79,True
11014,2631,FV,15072.61,39,0.0235,565,2020-06-05,ATRASO_31_90,54,False
11015,2090,CD,2468.1,7,0.0229,635,2021-12-23,QUITADO,0,False
11016,1330,CG,43345.83,11,0.008,686,2024-08-14,ATIVO,0,False
11017,4546,EP,10205.19,17,0.0391,489,2022-08-11,ATRASO_1_30,6,False
11018,3583,CC,4086.35,10,0.0159,756,2019-01-27,ATRASO_1_30,7,False
11019,2874,EP,7411.39,21,0.0298,499,2019-11-10,ATRASO_1_30,6,False
11020,1460,CS,8405.82,38,0.0186,576,2022-12-23,ATIVO,0,False
11021,594,FV,22538.82,44,0.0291,735,2018-08-19,ATRASO_1_30,8,True
11022,4034,CG,17835.54,15,0.0228,550,2018-03-13,ATRASO_1_30,4,True
11023,238,EP,18992.59,22,0.0222,768,2023-06-21,ATRASO_1_30,10,True
11024,2187,FV,41971.13,46,0.0169,785,2019-06-02,ATRASO_1_30,4,False
11025,2868,CC,1927.43,13,0.0401,504,2019-04-05,ATRASO_1_30,4,False
11026,2583,FV,48402.69,42,0.041,457,2026-04-07,ATIVO,0,False
11027,3452,CS,5894.13,46,0.0293,614,2025-11-19,QUITADO,0,False
11028,176,CS,16961.66,68,0.0201,705,2021-05-06,QUITADO,0,True
11029,1136,EP,10209.63,23,0.0091,823,2026-03-01,QUITADO,0,False
11030,102,CG,33347.59,7,0.0209,460,2019-04-06,ATRASO_31_90,34,True
11031,1253,CD,571.11,6,0.0287,410,2023-08-08,ATRASO_1_30,23,False
11032,1059,CS,8748.55,63,0.0334,580,2020-10-07,ATRASO_31_90,37,False
11033,4304,EP,8366.92,15,0.0316,696,2021-08-01,ATRASO_1_30,1,False
11034,1740,EP,3073.68,12,0.0363,616,2024-07-06,ATRASO_1_30,9,True
11035,2827,EP,5185.27,20,0.0169,803,2019-09-14,ATRASO_1_30,3,False
11036,882,CD,3227.43,9,0.0154,802,2023-04-08,ATRASO_1_30,1,False
11037,3871,CC,3294.99,17,0.0159,704,2024-08-19,ATRASO_1_30,1,False
11038,2512,CG,240324.45,15,0.0388,344,2018-05-06,ATRASO_1_30,4,False
11039,4460,CS,15338.53,50,0.0311,597,2019-05-28,ATRASO_1_30,1,False
11040,3007,CC,3066.81,10,0.0293,483,2023-05-13,ATRASO_1_30,3,False
11041,3957,EP,4587.45,17,0.0317,516,2022-11-13,ATRASO_1_30,25,False
11042,4017,CC,1732.77,9,0.0366,366,2025-11-30,ATRASO_1_30,10,False
11043,393,CC,3770.02,13,0.0298,513,2023-06-18,ATIVO,0,False
11044,2570,FV,25795.43,64,0.0177,732,2022-02-09,ATRASO_1_30,4,False
11045,1813,EP,6490.67,22,0.0302,758,2021-12-12,QUITADO,0,True
11046,1837,FV,38535.2,42,0.0373,470,2018-03-26,ATRASO_1_30,26,True
11047,1988,CG,32692.85,9,0.023,726,2025-11-12,ATRASO_1_30,4,False
11048,4619,EP,13214.36,22,0.038,475,2019-01-14,ATIVO,0,False
11049,4876,CC,4075.21,9,0.0319,431,2021-10-09,ATRASO_1_30,5,False
11050,2179,CG,34605.63,8,0.0386,550,2024-02-17,ATRASO_1_30,10,False
11051,4975,FV,39710.86,49,0.0314,668,2022-12-18,ATRASO_1_30,2,True
11052,1405,EP,2001.4,20,0.0321,374,2023-10-10,ATRASO_1_30,4,True
11053,3682,CC,4369.0,10,0.0319,470,2020-12-21,QUITADO,0,False
11054,380,EP,9886.5,24,0.0209,657,2021-01-02,ATRASO_1_30,4,False
11055,792,EP,2307.62,14,0.0389,426,2024-12-11,ATRASO_1_30,3,False
11056,923,CS,3905.04,41,0.0353,536,2021-10-18,ATRASO_31_90,82,False
11057,2857,EP,6580.59,24,0.0307,349,2019-03-27,QUITADO,0,False
11058,3456,CC,2373.15,9,0.0106,856,2022-07-13,ATRASO_1_30,3,False
11059,162,EP,7682.24,24,0.0265,844,2025-11-18,QUITADO,0,False
11060,993,CS,12319.26,51,0.0255,559,2018-09-28,ATRASO_1_30,1,False
11061,4420,CC,8718.7,12,0.0376,574,2021-03-26,ATRASO_91_180,99,True
11062,1825,CC,2806.0,8,0.0306,765,2024-08-28,ATRASO_1_30,11,False
11063,3588,EP,11456.78,20,0.0328,471,2026-01-29,ATRASO_1_30,19,True
11064,138,CG,37477.72,15,0.0381,656,2019-11-09,QUITADO,0,False
11065,2165,CG,62776.13,12,0.0096,777,2026-03-21,QUITADO,0,True
11066,1891,CS,9302.34,71,0.0314,547,2019-03-30,ATRASO_1_30,24,True
11067,3955,CS,5413.22,60,0.0319,575,2019-02-09,ATRASO_1_30,2,False
11068,3241,CD,1031.35,4,0.0299,440,2020-01-18,ATRASO_1_30,5,False
11069,354,CC,4369.2,10,0.0196,744,2022-10-25,ATRASO_1_30,3,False
11070,1097,CG,24784.27,10,0.0253,694,2018-05-15,ATRASO_1_30,11,False
11071,2776,CG,52092.42,10,0.025,706,2020-04-03,ATRASO_1_30,26,False
11072,20,CC,4216.14,15,0.0193,821,2025-10-13,ATRASO_1_30,1,False
11073,574,EP,9730.64,22,0.0426,724,2023-05-14,ATRASO_1_30,6,False
11074,4167,FV,54223.14,34,0.0251,592,2024-04-22,QUITADO,0,False
11075,104,CS,40387.19,51,0.024,393,2022-05-21,ATIVO,0,False
11076,3606,FV,16190.48,51,0.0136,733,2021-11-21,ATRASO_1_30,6,False
11077,2748,CS,9488.26,41,0.0236,683,2018-07-10,ATRASO_1_30,2,False
11078,4964,EP,7677.39,29,0.0291,330,2023-06-13,QUITADO,0,True
11079,2943,EP,5872.07,30,0.0272,599,2021-12-18,ATRASO_1_30,11,False
11080,678,CC,7012.04,9,0.0333,726,2025-12-05,ATRASO_1_30,10,False
11081,3082,CC,7337.29,13,0.0473,455,2023-07-13,ATRASO_1_30,1,False
11082,3388,EP,30449.46,28,0.0288,561,2022-08-05,QUITADO,0,False
11083,1473,EP,7303.83,19,0.0205,774,2021-12-11,ATRASO_1_30,5,False
11084,1287,CD,748.11,5,0.0371,533,2022-10-01,ATRASO_1_30,20,True
11085,2016,CS,10394.39,56,0.0565,451,2020-02-24,ATRASO_1_30,8,False
11086,2512,CC,1948.19,12,0.0425,298,2018-03-22,QUITADO,0,False
11087,1269,EP,13093.4,30,0.021,605,2020-09-25,ATRASO_1_30,17,False
11088,3734,EP,12512.91,22,0.0373,284,2021-05-17,ATRASO_1_30,4,False
11089,4262,CC,5531.8,8,0.014,708,2023-11-06,ATRASO_1_30,11,False
11090,842,EP,27898.11,15,0.0239,714,2023-08-03,ATRASO_1_30,13,True
11091,3706,EP,8038.91,20,0.0478,320,2019-06-18,ATRASO_1_30,4,False
11092,2328,CS,8128.82,56,0.0288,574,2020-04-11,ATRASO_31_90,46,False
11093,680,EP,7759.92,29,0.0213,587,2024-07-05,ATIVO,0,False
11094,1346,CG,27825.5,7,0.008,942,2025-07-16,ATIVO,0,False
11095,4602,CG,32935.86,11,0.023,941,2024-06-09,ATRASO_1_30,4,False
11096,775,CC,3516.34,15,0.0262,528,2023-02-24,ATRASO_1_30,2,False
11097,238,EP,10723.76,25,0.0397,799,2026-05-04,ATIVO,0,False
11098,3615,FV,21158.57,35,0.0162,715,2022-07-23,ATRASO_1_30,4,False
11099,2729,CG,22667.1,12,0.0302,354,2020-10-08,ATRASO_1_30,15,False
11100,1293,CS,18350.6,59,0.0257,481,2019-11-21,ATIVO,0,False
11101,3750,EP,4713.14,29,0.0384,510,2024-06-14,ATIVO,0,True
11102,2648,CS,13081.87,68,0.0268,550,2022-01-17,ATRASO_1_30,23,False
11103,1189,FV,69295.13,50,0.0321,457,2021-08-26,ATRASO_1_30,10,False
11104,3464,CC,5673.0,13,0.041,603,2019-12-27,ATRASO_1_30,7,False
11105,4235,EP,11381.47,23,0.0125,483,2025-03-10,ATRASO_1_30,24,False
11106,2216,CC,6705.1,10,0.0284,636,2024-10-19,QUITADO,0,False
11107,3941,CS,13803.69,68,0.0333,440,2018-05-15,ATRASO_1_30,1,False
11108,667,CC,1796.57,10,0.0493,562,2021-12-19,ATRASO_1_30,6,False
11109,316,CD,6546.42,6,0.028,510,2019-10-16,ATRASO_1_30,27,False
11110,62,EP,10410.59,27,0.0177,673,2025-05-28,ATRASO_1_30,11,False
11111,1695,EP,10612.3,17,0.0157,941,2019-03-18,ATIVO,0,False
11112,1911,CC,3878.36,11,0.0379,415,2022-10-16,QUITADO,0,False
11113,4409,EP,2874.17,31,0.0339,520,2026-01-08,ATRASO_1_30,27,True
11114,4953,FV,20690.18,60,0.0252,574,2023-08-01,ATRASO_1_30,8,False
11115,3181,CC,9337.12,12,0.0111,801,2021-03-24,ATRASO_1_30,8,False
11116,4864,CC,1099.78,11,0.0178,678,2019-11-29,QUITADO,0,False
11117,4860,CC,3254.09,11,0.0324,486,2026-05-21,ATRASO_1_30,3,False
11118,2242,EP,9384.96,20,0.0271,612,2020-12-11,ATRASO_31_90,31,False
11119,1330,EP,6468.65,23,0.0246,727,2019-08-28,ATIVO,0,False
11120,2080,CC,11759.05,14,0.0288,916,2023-08-22,ATRASO_1_30,1,False
11121,74,CS,4759.94,51,0.0352,662,2025-07-15,ATIVO,0,False
11122,3231,CG,32259.2,8,0.0237,649,2024-10-25,ATRASO_1_30,3,False
11123,4383,EP,9688.33,28,0.0157,806,2023-08-24,ATIVO,0,False
11124,4163,EP,10133.07,21,0.0441,445,2023-12-13,ATRASO_1_30,2,False
11125,1256,CC,3711.45,9,0.0337,601,2021-12-12,ATRASO_1_30,3,True
11126,2892,CC,4110.22,11,0.0139,909,2026-02-19,QUITADO,0,False
11127,4430,CC,2382.97,11,0.0232,773,2024-02-26,ATRASO_1_30,4,False
11128,3621,FV,28497.52,47,0.0137,748,2019-04-09,ATRASO_1_30,3,False
11129,290,CC,1861.31,13,0.0345,550,2018-08-11,ATRASO_1_30,1,True
11130,120,EP,10146.13,25,0.0144,769,2019-04-14,QUITADO,0,False
11131,4553,EP,2875.78,25,0.0292,542,2025-08-04,QUITADO,0,False
11132,4393,CS,5278.78,60,0.0363,572,2021-05-10,QUITADO,0,False
11133,3774,CS,20288.22,37,0.0377,529,2025-03-14,ATRASO_1_30,4,False
11134,2695,CG,35019.88,12,0.0175,413,2020-08-19,ATRASO_31_90,41,False
11135,4878,EP,33958.3,17,0.0437,486,2026-02-27,ATRASO_1_30,11,False
11136,2463,CG,37799.49,10,0.0459,347,2018-09-14,ATRASO_1_30,11,True
11137,3037,CG,37926.46,10,0.0375,288,2022-12-15,ATRASO_1_30,18,False
11138,1081,CS,26422.06,65,0.0232,602,2023-07-04,ATRASO_1_30,3,False
11139,1669,EP,14380.34,15,0.0242,712,2021-10-13,ATRASO_1_30,25,False
11140,680,CC,3110.32,11,0.0245,644,2023-03-07,ATIVO,0,False
11141,2667,CD,1418.48,5,0.0144,668,2022-11-03,ATRASO_1_30,7,True
11142,1841,CC,6392.98,13,0.02,628,2019-06-25,ATRASO_1_30,4,False
11143,3545,CS,13539.29,60,0.0263,734,2026-01-06,ATRASO_1_30,1,False
11144,4601,CC,2862.96,13,0.0088,769,2023-02-07,ATRASO_1_30,3,False
11145,4204,CC,3132.66,12,0.023,735,2018-07-09,ATIVO,0,False
11146,2796,CC,11426.63,15,0.0352,491,2026-04-15,ATRASO_1_30,10,False
11147,3958,CS,9949.3,53,0.0157,900,2025-07-09,ATRASO_1_30,9,False
11148,2060,EP,6620.86,34,0.0249,618,2022-02-25,ATRASO_1_30,4,False
11149,3132,CC,3414.63,10,0.0168,669,2021-01-05,ATRASO_1_30,6,False
11150,696,CG,51842.34,13,0.0287,348,2023-11-14,ATRASO_31_90,34,False
11151,482,CG,32049.92,15,0.0448,319,2019-08-23,ATRASO_1_30,3,False
11152,310,CS,31278.47,56,0.0223,523,2023-03-23,QUITADO,0,False
11153,1483,EP,6424.61,23,0.0386,742,2023-10-19,QUITADO,0,False
11154,3032,FV,47332.39,34,0.0339,409,2020-03-23,ATRASO_1_30,5,False
11155,2362,CC,9394.83,19,0.0343,530,2025-09-03,ATRASO_31_90,33,False
11156,4791,CD,1231.1,5,0.0207,655,2022-11-03,ATRASO_1_30,4,False
11157,343,FV,44681.16,61,0.034,576,2018-03-25,ATRASO_1_30,4,False
11158,2240,CG,24068.05,10,0.0083,669,2023-01-15,ATRASO_1_30,3,False
11159,1990,EP,5051.5,17,0.0308,609,2020-09-02,ATRASO_31_90,60,False
11160,1185,CS,13151.41,51,0.0238,622,2025-11-04,ATRASO_1_30,12,False
11161,2706,CC,2778.96,12,0.0458,657,2018-03-24,ATRASO_1_30,1,False
11162,1884,CC,5554.9,12,0.0305,484,2025-02-12,ATRASO_1_30,11,False
11163,1078,CS,8907.49,51,0.0222,595,2018-01-23,ATRASO_1_30,4,True
11164,2552,EP,6916.35,21,0.0425,432,2021-05-17,QUITADO,0,False
11165,1100,EP,5564.27,24,0.0447,294,2023-07-21,ATRASO_1_30,6,True
11166,3769,EP,15762.04,20,0.008,800,2025-07-03,ATIVO,0,False
11167,1824,CC,3145.48,10,0.0494,381,2020-02-27,ATIVO,0,False
11168,2268,FV,24027.79,37,0.0166,621,2020-02-16,ATRASO_1_30,23,False
11169,863,CG,30000.02,13,0.0222,653,2024-11-26,ATRASO_1_30,1,False
11170,4633,CS,6314.78,43,0.0369,456,2022-01-18,ATRASO_1_30,14,False
11171,884,FV,53486.45,44,0.0271,630,2020-06-07,ATRASO_1_30,7,False
11172,3204,CC,3367.29,13,0.0291,710,2024-12-14,ATRASO_1_30,21,True
11173,3209,CC,20647.03,13,0.0122,736,2021-06-11,QUITADO,0,True
11174,603,CC,2546.64,9,0.022,674,2022-12-19,ATIVO,0,True
11175,738,CS,4772.4,69,0.0305,429,2018-02-02,ATIVO,0,False
11176,572,CC,3106.56,13,0.0322,555,2023-04-28,ATRASO_1_30,1,False
11177,4664,CC,13715.23,13,0.0329,627,2024-05-04,ATIVO,0,False
11178,2758,CG,62198.77,11,0.0255,597,2024-01-15,ATRASO_1_30,3,False
11179,746,CG,47964.24,13,0.0379,356,2023-01-12,ATRASO_1_30,7,False
11180,4015,CS,8781.25,67,0.0283,510,2026-05-16,ATRASO_1_30,13,False
11181,4656,FV,28967.94,71,0.0099,789,2021-07-23,ATRASO_1_30,5,False
11182,2667,CC,7216.58,7,0.0297,661,2020-05-17,ATRASO_1_30,12,False
11183,2792,CS,7291.48,64,0.0267,427,2024-05-14,QUITADO,0,False
11184,4020,CS,12252.8,68,0.0325,502,2025-04-23,QUITADO,0,True
11185,2113,CC,3832.12,12,0.0408,403,2020-08-18,ATRASO_1_30,18,False
11186,402,CC,3529.59,14,0.0177,536,2020-11-23,ATRASO_1_30,21,False
11187,3693,EP,6659.65,28,0.0335,549,2023-07-05,ATRASO_1_30,7,False
11188,1645,FV,14686.66,51,0.0247,503,2021-12-23,QUITADO,0,True
11189,3319,CC,3991.69,11,0.0377,448,2022-06-05,ATIVO,0,True
11190,241,FV,29739.75,28,0.023,690,2024-04-12,ATRASO_1_30,3,False
11191,1715,EP,16780.34,34,0.0271,511,2024-06-17,ATRASO_1_30,1,True
11192,1781,FV,31640.97,25,0.0321,581,2020-10-05,ATRASO_31_90,38,False
11193,1568,CS,11641.76,68,0.0267,702,2021-11-01,QUITADO,0,False
11194,2844,FV,38499.3,51,0.008,862,2023-05-02,ATRASO_1_30,26,True
11195,2168,CC,4656.03,8,0.0299,560,2022-04-13,ATRASO_1_30,14,True
11196,4628,CD,509.95,8,0.0197,653,2025-04-06,ATIVO,0,False
11197,3603,FV,42233.59,57,0.0299,642,2020-04-13,QUITADO,0,False
11198,2301,CS,4339.94,64,0.008,791,2023-07-21,ATRASO_1_30,3,False
11199,1355,EP,6413.01,18,0.0274,612,2025-02-17,ATRASO_1_30,6,False
11200,1878,EP,11757.55,31,0.0151,611,2023-11-20,ATRASO_1_30,3,False
11201,1555,CG,173071.45,16,0.0146,759,2024-10-09,ATRASO_1_30,10,False
11202,3398,CG,27563.11,12,0.0439,479,2020-06-30,ATRASO_1_30,14,False
11203,4659,EP,4860.26,33,0.0107,675,2021-08-27,ATRASO_1_30,4,False
11204,3591,CD,546.14,6,0.0376,366,2025-04-14,ATRASO_1_30,3,False
11205,4674,CS,7774.21,65,0.0144,719,2021-03-03,ATRASO_1_30,14,True
11206,856,EP,31637.67,24,0.0267,824,2019-10-14,ATRASO_1_30,21,True
11207,437,EP,3083.81,27,0.0369,479,2021-02-15,ATRASO_1_30,23,False
11208,3503,FV,5416.26,53,0.0654,273,2019-06-15,ATIVO,0,False
11209,4908,EP,13580.17,21,0.0144,850,2020-01-19,ATIVO,0,False
11210,2699,CS,20092.2,46,0.0373,529,2018-12-25,ATRASO_1_30,26,False
11211,2262,CS,12358.08,58,0.0219,689,2023-04-07,ATRASO_31_90,31,False
11212,2546,CC,3780.99,13,0.0419,617,2021-09-24,ATRASO_1_30,16,False
11213,776,CS,19236.55,58,0.0224,741,2023-07-11,ATRASO_1_30,2,False
11214,4907,FV,56798.71,39,0.0302,787,2025-02-14,ATRASO_1_30,5,False
11215,290,FV,18961.28,47,0.0137,628,2024-09-05,ATRASO_1_30,2,False
11216,3856,CC,1653.24,9,0.0286,578,2022-10-28,ATIVO,0,False
11217,2088,FV,19147.48,42,0.0183,651,2024-06-26,ATIVO,0,False
11218,4075,CD,944.7,3,0.0391,504,2022-07-11,QUITADO,0,False
11219,3652,EP,12356.68,24,0.0352,644,2025-02-26,ATRASO_1_30,23,False
11220,4107,EP,15067.36,27,0.0477,459,2021-08-31,ATRASO_31_90,37,False
11221,3657,FV,28496.78,48,0.0123,681,2022-07-14,QUITADO,0,False
11222,3238,CD,1777.0,6,0.0301,716,2024-10-13,ATRASO_1_30,1,False
11223,2662,CC,3310.4,12,0.0236,615,2023-06-05,ATRASO_1_30,2,False
11224,129,CC,2120.8,13,0.0501,324,2019-05-07,QUITADO,0,False
11225,4130,CD,884.54,6,0.0257,657,2021-12-02,QUITADO,0,False
11226,1843,EP,8321.28,27,0.0425,563,2022-09-14,ATIVO,0,False
11227,1927,CC,5511.57,14,0.0233,574,2022-04-05,ATRASO_1_30,13,True
11228,3835,CC,4473.16,8,0.0224,815,2018-07-31,ATRASO_1_30,1,False
11229,363,CC,3102.48,13,0.0208,539,2024-12-31,QUITADO,0,False
11230,899,EP,18461.48,22,0.0274,382,2024-06-20,QUITADO,0,False
11231,4628,CC,8939.83,10,0.0158,579,2024-07-10,ATRASO_1_30,1,False
11232,4788,FV,14145.67,29,0.0385,359,2024-08-05,ATRASO_1_30,11,True
11233,4639,EP,3925.62,16,0.033,419,2018-03-02,ATRASO_1_30,1,False
11234,36,CC,1466.6,10,0.0277,648,2018-11-20,ATRASO_31_90,34,False
11235,1933,CC,6012.34,10,0.0324,533,2019-11-22,QUITADO,0,True
11236,2793,EP,6758.24,28,0.008,950,2024-09-13,ATIVO,0,False
11237,1563,CG,51784.98,13,0.0452,305,2020-04-16,ATRASO_1_30,5,False
11238,423,CC,5025.98,15,0.0184,733,2019-10-14,ATIVO,0,False
